date,lambda_pred,sign_logit,negative_logit,tail_logit,sign_prob,negative_prob,tail_prob,market_return_pred,market_sharpe_target,market_return_target,market_sigma_target,market_sign_target,market_negative_target,market_tail_downside_target,market_strong_downside_target,aux_lambda_target,train_flag,val_flag,test_flag,market_target_valid,aux_target_valid,lambda_pred_affine,market_return_pred_affine
2011-04-08,-0.10640477,-3.200508,3.9862795,3.9946337,0.039146606,0.98176986,0.9819188,-0.0012584605,-0.22487238,-0.0026595895,0.011827106,0.0,1.0,1.0,0.0,-0.009143614,True,False,False,True,True,-0.36896867,-0.0043638316
2011-04-11,-0.10582742,-2.750265,3.2401915,3.7904847,0.060071692,0.962319,0.97791415,-0.001276494,-0.23954165,-0.0028893596,0.012062035,0.0,1.0,1.0,0.0,-0.009098258,True,False,False,True,True,-0.36716875,-0.004428802
2011-04-13,-0.105065495,-2.4602427,2.9658456,3.2382035,0.078692734,0.95100707,0.96224695,-0.0011898603,-0.30319187,-0.0034336296,0.011324938,0.0,1.0,1.0,1.0,-0.009572641,True,False,False,True,True,-0.36479342,-0.004131263
2011-04-15,-0.09967122,-1.7050369,2.034514,2.1981826,0.15380856,0.8843735,0.90008616,-0.0010943745,-0.28297293,-0.0031069985,0.010979844,0.0,1.0,1.0,0.0,-0.0101396,True,False,False,True,True,-0.34797654,-0.0038207283
2011-04-18,-0.09533442,-1.5369844,1.8093045,2.0217829,0.17697407,0.8592778,0.8830653,-0.0010125492,-0.26643816,-0.002829846,0.010621024,0.0,1.0,1.0,0.0,-0.010084301,True,False,False,True,True,-0.33445635,-0.003552269
2011-04-19,-0.0822871,-1.1385652,1.3495121,1.0824485,0.24258389,0.79404986,0.74695706,-0.00087586883,-0.29127914,-0.0031003926,0.01064406,0.0,1.0,1.0,0.0,-0.010203074,True,False,False,True,True,-0.29378077,-0.00312702
2011-04-20,-0.099608734,-1.8087846,2.1619692,2.1721048,0.14078508,0.896782,0.89771646,-0.0009734019,-0.408089,-0.0039879493,0.009772254,0.0,1.0,1.0,1.0,-0.010938236,True,False,False,True,True,-0.34778172,-0.0033986114
2011-04-21,-0.086859286,-1.2485195,1.5920467,1.3935217,0.22295652,0.8309039,0.80115384,-0.00086637976,-0.37453985,-0.0037358552,0.009974521,0.0,1.0,1.0,1.0,-0.011444901,True,False,False,True,True,-0.30803475,-0.003072499
2011-04-25,-0.10281539,-2.083086,2.648734,2.1511927,0.11075167,0.93393296,0.8957802,-0.0011101016,-0.42298827,-0.00456702,0.010797037,0.0,1.0,1.0,1.0,-0.012069242,True,False,False,True,True,-0.3577786,-0.0038629489
2011-04-26,-0.10183954,-2.118809,2.9416785,1.5353569,0.10728208,0.94986874,0.8227888,-0.0010995886,-0.41103792,-0.0044380855,0.010797266,0.0,1.0,1.0,1.0,-0.0127745075,True,False,False,True,True,-0.35473636,-0.0038301828
2011-04-27,-0.09173995,-1.5314364,2.0227516,0.9776738,0.17778361,0.88316524,0.7266464,-0.0009988887,-0.4197635,-0.004570496,0.010888264,0.0,1.0,1.0,1.0,-0.012900909,True,False,False,True,True,-0.32325044,-0.003519636
2011-04-28,-0.03145108,-0.6034308,0.907473,-0.43335167,0.35355917,0.7124828,0.39332628,-0.00034675247,-0.32329437,-0.003564365,0.011025137,0.0,1.0,1.0,1.0,-0.012395837,True,False,False,True,True,-0.13529722,-0.0014916705
2011-04-29,-0.025505051,-0.38631323,0.63995904,-0.24185057,0.40460515,0.6547442,0.43983033,-0.00028635262,-0.23756501,-0.0026672112,0.01122729,0.0,1.0,1.0,0.0,-0.012321989,True,False,False,True,True,-0.116760224,-0.0013109009
2011-05-02,-0.010560684,-0.34593016,0.77298236,-0.8112528,0.4143697,0.68416566,0.3076236,-0.00011680963,-0.2055615,-0.002273675,0.011060801,0.0,1.0,1.0,0.0,-0.012298351,True,False,False,True,True,-0.0701705,-0.00077614194
2011-05-03,0.039139483,-0.061944492,0.78386486,-2.1952465,0.48451883,0.6865125,0.10017817,0.00042011484,0.0007946046,8.529116e-06,0.010733786,1.0,0.0,0.0,0.0,-0.011972409,True,False,False,True,True,0.08477196,0.0009099241
2011-05-04,0.077162676,0.60883343,0.012867369,-3.1171043,0.6476746,0.5032168,0.042407207,0.00083386875,-0.010379823,-0.00011217094,0.010806633,0.0,1.0,0.0,0.0,-0.011415284,True,False,False,True,True,0.20331094,0.0021971066
2011-05-05,0.09133887,1.4504471,-0.7765018,-5.215787,0.8100672,0.31507432,0.0054008313,0.0009516792,0.027559992,0.00028715344,0.010419213,1.0,0.0,0.0,0.0,-0.010236183,True,False,False,True,True,0.24750586,0.0025788164
2011-05-06,0.08179481,0.87745893,-0.11684153,-3.633936,0.7062954,0.47082278,0.02573238,0.00079901126,-0.041589305,-0.00040626441,0.009768483,0.0,1.0,0.0,0.0,-0.009674751,True,False,False,True,True,0.21775183,0.0021271051
2011-05-09,0.08263157,0.8666951,-0.2686353,-3.693705,0.7040576,0.43324217,0.02427568,0.0008107412,-0.018933022,-0.00018576172,0.009811519,0.0,1.0,0.0,0.0,-0.009277039,True,False,False,True,True,0.22036047,0.002162071
2011-05-10,0.06688751,0.5119972,0.01959563,-2.5903573,0.62527454,0.5048987,0.06976159,0.00066075654,-0.036576815,-0.00036132857,0.009878623,0.0,1.0,0.0,0.0,-0.009302582,True,False,False,True,True,0.17127767,0.0016919876
2011-05-11,0.052790556,0.31888515,0.28146183,-2.2769928,0.57905257,0.56990457,0.09304642,0.0005195172,-0.063826315,-0.00062812126,0.009841101,0.0,1.0,0.0,0.0,-0.009873664,True,False,False,True,True,0.12732978,0.0012530653
2011-05-12,0.07338384,0.6449822,-0.21231195,-2.760598,0.65587884,0.4471205,0.059490904,0.00069043896,-0.02491515,-0.0002344166,0.009408597,0.0,1.0,0.0,0.0,-0.010329209,True,False,False,True,True,0.19153024,0.0018020308
2011-05-13,0.03928731,0.1470888,0.42689922,-1.8028516,0.53670603,0.605133,0.1415043,0.00035824906,-0.086965084,-0.00079300825,0.009118697,0.0,1.0,0.0,0.0,-0.011018933,True,False,False,True,True,0.08523282,0.0007772122
2011-05-16,0.047187768,0.30686265,0.094089754,-1.8301139,0.5761193,0.5235051,0.1382247,0.0004219855,-0.024331473,-0.00021758876,0.008942688,0.0,1.0,0.0,0.0,-0.011110809,True,False,False,True,True,0.10986284,0.0009824691
2011-05-17,0.038025945,0.17837855,0.26415783,-1.4664091,0.5444768,0.5656581,0.18748903,0.0003371267,-0.0172225,-0.00015268955,0.008865702,0.0,1.0,0.0,0.0,-0.011046526,True,False,False,True,True,0.08130046,0.00072078564
2011-05-18,0.07168025,0.6774911,-0.2341403,-2.4790483,0.6631785,0.4417309,0.07734009,0.00065125857,-0.049716678,-0.00045170618,0.009085607,0.0,1.0,0.0,0.0,-0.010967401,True,False,False,True,True,0.18621923,0.0016919147
2011-05-19,0.030668562,0.009601049,0.54381716,-1.735708,0.5024002,0.63269997,0.14985892,0.00028142534,-0.087488115,-0.0008028212,0.009176346,0.0,1.0,0.0,0.0,-0.011134911,True,False,False,True,True,0.058363494,0.00053556357
2011-05-20,-0.052644536,-0.6956798,1.2113307,0.1593742,0.33277076,0.7705343,0.53975946,-0.0005266767,-0.2356766,-0.0023578017,0.010004395,0.0,1.0,1.0,0.0,-0.011410898,True,False,False,True,True,-0.20136876,-0.0020145725
2011-05-23,0.016746942,-0.19418058,0.78708655,-1.5727265,0.45160684,0.68720543,0.17182806,0.00015286052,-0.13908131,-0.0012694881,0.009127668,0.0,1.0,0.0,0.0,-0.011565638,True,False,False,True,True,0.014962228,0.00013657025
2011-05-24,0.03227722,-0.011335574,0.6568749,-1.9249235,0.4971661,0.658558,0.12731352,0.00029446915,-0.14504507,-0.0013232644,0.009123126,0.0,1.0,0.0,0.0,-0.0120447185,True,False,False,True,True,0.06337855,0.0005782105
2011-05-25,0.071117245,0.52846456,0.089827575,-3.0750425,0.6291249,0.5224418,0.044148546,0.00064516213,-0.055399794,-0.00050257647,0.00907181,0.0,1.0,0.0,0.0,-0.012399107,True,False,False,True,True,0.18446404,0.0016734228
2011-05-26,0.004065327,-0.16585727,0.67418677,-1.003465,0.45863047,0.66244006,0.2682607,4.3458072e-05,0.028995492,0.00030995984,0.010689933,1.0,0.0,0.0,0.0,-0.012978731,True,False,False,True,True,-0.024573267,-0.00026268658
2011-05-27,-0.06618225,-0.754689,1.1316358,0.6855554,0.31980047,0.75614065,0.66497743,-0.0007020394,0.021470852,0.00022775568,0.010607669,1.0,0.0,0.0,0.0,-0.013787792,True,False,False,True,True,-0.24357317,-0.0025837435
2011-05-30,-0.07219453,-0.81002045,1.1402268,1.0846652,0.30788615,0.7577213,0.7473758,-0.0007673954,0.03989336,0.00042404849,0.010629551,1.0,0.0,0.0,0.0,-0.014502366,True,False,False,True,True,-0.26231673,-0.002788309
2011-06-01,-0.08706763,-1.2739649,1.7993274,1.3035086,0.21857929,0.858067,0.7864249,-0.0008488867,-0.0159724,-0.00015572672,0.009749739,0.0,1.0,0.0,0.0,-0.015858969,True,False,False,True,True,-0.30868426,-0.003009591
2011-06-02,-0.02300155,-0.39945835,0.7544542,-0.34621644,0.4014425,0.6801485,0.4143002,-0.00022464126,0.06506892,0.0006354861,0.009766353,1.0,0.0,0.0,0.0,-0.016940417,True,False,False,True,True,-0.10895545,-0.0010640974
2011-06-03,-0.039671037,-0.5757841,0.8947417,0.11515199,0.35990328,0.7098678,0.5287562,-0.0003848757,0.078329645,0.0007599291,0.009701679,1.0,0.0,0.0,0.0,-0.01778368,True,False,False,True,True,-0.1609233,-0.0015612263
2011-06-06,-0.06629788,-0.8407235,1.1132641,0.63713187,0.30138242,0.7527371,0.6541048,-0.00064469787,0.085153535,0.0008280552,0.00972426,1.0,0.0,0.0,0.0,-0.018652966,True,False,False,True,True,-0.24393366,-0.0023720744
2011-06-07,-0.05438075,-0.6892591,1.0265114,0.40909407,0.3341979,0.736239,0.6008706,-0.00052814954,0.04608941,0.00044762355,0.009712068,1.0,0.0,0.0,0.0,-0.019522501,True,False,False,True,True,-0.20678148,-0.0020082758
2011-06-08,0.006836534,0.06208069,0.15864512,-0.18812293,0.5155152,0.5395783,0.45310748,6.589416e-05,0.067740664,0.00065292063,0.009638533,1.0,0.0,0.0,0.0,-0.020144545,True,False,False,True,True,-0.015933905,-0.00015357947
2011-06-09,-0.006420712,-0.16084158,0.4808372,-0.37585396,0.45987603,0.61794555,0.40712726,-6.704017e-05,0.15486558,0.0016169881,0.010441236,1.0,0.0,0.0,0.0,-0.020272575,True,False,False,True,True,-0.057263955,-0.0005979065
2011-06-10,-0.0099616265,-0.22410798,0.69215745,-0.56439465,0.44420633,0.6664466,0.36253124,-0.0001064961,0.12511556,0.0013375647,0.010690634,1.0,0.0,0.0,0.0,-0.020327989,True,False,False,True,True,-0.068302915,-0.0007302015
2011-06-13,-0.053101804,-0.56744176,0.83403796,0.6739792,0.36182734,0.69720805,0.66239357,-0.000575772,0.0894469,0.0009698545,0.0108427955,1.0,0.0,0.0,0.0,-0.020747181,True,False,False,True,True,-0.20279431,-0.0021988573
2011-06-14,-0.03161508,-0.3882327,0.6723563,0.19217393,0.4041428,0.6620306,0.54789615,-0.0003612008,0.000121834935,1.3919583e-06,0.011424953,1.0,0.0,0.0,0.0,-0.021364171,True,False,False,True,True,-0.1358085,-0.0015516058
2011-06-15,-0.036513355,-0.39031002,0.7338348,0.12015465,0.40364268,0.67564625,0.53000253,-0.00041802286,0.08902365,0.0010191866,0.011448492,1.0,0.0,0.0,0.0,-0.021882696,True,False,False,True,True,-0.15107909,-0.0017296278
2011-06-16,0.024328826,0.17767292,0.1498892,-0.9025572,0.54430175,0.5374023,0.28852528,0.00027365287,0.12875281,0.0014482235,0.011248092,1.0,0.0,0.0,0.0,-0.022203105,True,False,False,True,True,0.038599085,0.00043416605
2011-06-17,0.0150202215,0.06452746,0.21868414,-0.6704646,0.5161263,0.5544542,0.33839282,0.00016804859,0.14338137,0.0016041732,0.011188157,1.0,0.0,0.0,0.0,-0.022289593,True,False,False,True,True,0.009579101,0.000107172484
2011-06-20,0.08698531,1.1464283,-0.61494964,-3.5370033,0.7588579,0.35093093,0.028277516,0.0009002433,0.29386848,0.0030413538,0.0103493715,1.0,0.0,0.0,0.0,-0.021854024,True,False,False,True,True,0.23393345,0.002421064
2011-06-21,0.07970025,0.929429,-0.5649254,-2.512723,0.7169594,0.3624086,0.07497105,0.000836888,0.23380399,0.0024550457,0.010500444,1.0,0.0,0.0,0.0,-0.021630445,True,False,False,True,True,0.21122193,0.002217924
2011-06-22,0.07294247,0.71730554,-0.35017842,-2.263896,0.6720134,0.4133392,0.09415755,0.00076993176,0.20868479,0.0022027364,0.010555329,1.0,0.0,0.0,0.0,-0.021076512,True,False,False,True,True,0.19015427,0.0020071408
2011-06-23,0.04750868,0.50432026,-0.2448281,-0.7425849,0.62347406,0.4390969,0.32243916,0.0005242696,0.23883948,0.0026356503,0.011035238,1.0,0.0,0.0,0.0,-0.020657983,True,False,False,True,True,0.1108633,0.0012234029
2011-06-24,-0.057310447,-0.69566524,1.1138197,0.70569307,0.33277398,0.7528406,0.66944873,-0.000532392,0.17693083,0.0016436193,0.009289615,1.0,0.0,0.0,0.0,-0.021437638,True,False,False,True,True,-0.21591495,-0.0020057666
2011-06-27,-0.0697113,-1.0026596,1.595828,0.6902155,0.26841885,0.8314345,0.6660149,-0.00069520646,0.020396251,0.00020340469,0.0099726515,1.0,0.0,0.0,0.0,-0.022340957,True,False,False,True,True,-0.25457513,-0.002538789
2011-06-28,-0.087402426,-1.3761246,2.2510839,1.0939728,0.20163213,0.90474397,0.74912906,-0.0008755536,-0.021732254,-0.0002177028,0.010017497,0.0,1.0,0.0,0.0,-0.023262206,True,False,False,True,True,-0.30972803,-0.0031026998
2011-06-29,-0.09326538,-1.5915738,2.4868014,1.027405,0.16916259,0.9232114,0.73641247,-0.0009403502,-0.12374469,-0.0012476585,0.0100825215,0.0,1.0,0.0,0.0,-0.023980446,True,False,False,True,True,-0.32800603,-0.0033071279
2011-06-30,-0.087295264,-1.4381424,2.4469452,0.5425033,0.19183317,0.92033774,0.6323946,-0.0008661379,-0.17310014,-0.0017174883,0.009921934,0.0,1.0,0.0,0.0,-0.024853531,True,False,False,True,True,-0.30939394,-0.0030697864
2011-07-01,-0.09032341,-1.3761998,2.0807207,1.3080512,0.20162001,0.88901514,0.78718686,-0.00090131623,-0.12245295,-0.0012219294,0.009978767,0.0,1.0,0.0,0.0,-0.02538875,True,False,False,True,True,-0.3188343,-0.003181573
2011-07-04,-0.074186906,-1.0801194,1.7548022,0.42413613,0.2534834,0.8525575,0.6044726,-0.00076055503,-0.19290063,-0.0019775934,0.010251877,0.0,1.0,0.0,0.0,-0.02610929,True,False,False,True,True,-0.26852804,-0.0027529164
2011-07-05,-0.08602598,-1.2902796,1.934772,0.8700247,0.21580549,0.8737767,0.70475084,-0.00089918484,-0.21918005,-0.002290975,0.01045248,0.0,1.0,1.0,0.0,-0.026679961,True,False,False,True,True,-0.3054369,-0.003192573
2011-07-06,-0.09657717,-1.6286657,2.2558045,1.7399377,0.16401324,0.90515,0.8506791,-0.0010522822,-0.2672444,-0.0029118322,0.010895765,0.0,1.0,1.0,0.0,-0.027384605,True,False,False,True,True,-0.3383307,-0.0036863717
2011-07-07,-0.10138151,-1.9564837,2.8445492,2.0760317,0.123848096,0.9450363,0.88855165,-0.0011523595,-0.4369705,-0.0049668537,0.011366565,0.0,1.0,1.0,1.0,-0.028178604,True,False,False,True,True,-0.35330844,-0.0040159035
2011-07-08,-0.098104455,-1.5829751,2.1488185,2.0405183,0.17037454,0.89555836,0.884986,-0.001153591,-0.44775727,-0.00526509,0.011758803,0.0,1.0,1.0,1.0,-0.028848628,True,False,False,True,True,-0.34309205,-0.004034352
2011-07-11,-0.10168153,-1.7835054,2.236175,2.942338,0.14387082,0.9034513,0.94990015,-0.0011996063,-0.45076314,-0.00531796,0.011797681,0.0,1.0,1.0,1.0,-0.02928602,True,False,False,True,True,-0.35424376,-0.004179255
2011-07-12,-0.10002223,-1.7072384,2.1777058,2.270144,0.15352225,0.89822954,0.906374,-0.0011844006,-0.3081801,-0.0036492757,0.011841374,0.0,1.0,1.0,1.0,-0.029658398,True,False,False,True,True,-0.3490708,-0.004133478
2011-07-13,-0.09894964,-1.6045859,2.017178,2.6544857,0.16734165,0.8825889,0.9342869,-0.001153271,-0.3778049,-0.0044033653,0.01165513,0.0,1.0,1.0,1.0,-0.029960351,True,False,False,True,True,-0.34572697,-0.004029493
2011-07-15,-0.089708164,-1.0235466,1.265823,2.4237576,0.26433715,0.78002685,0.91862106,-0.0010775488,-0.41662613,-0.0050043943,0.012011714,0.0,1.0,1.0,1.0,-0.03034475,True,False,False,True,True,-0.31691626,-0.0038067074
2011-07-18,-0.104195684,-1.9828492,2.430163,3.8476677,0.12101544,0.9190987,0.979116,-0.001262345,-0.43300137,-0.0052458704,0.012115137,0.0,1.0,1.0,1.0,-0.030533092,True,False,False,True,True,-0.36208174,-0.00438667
2011-07-19,-0.10483625,-2.1330671,2.86335,3.6075504,0.105924174,0.9460046,0.97359776,-0.001259186,-0.45422384,-0.005455673,0.012010979,0.0,1.0,1.0,1.0,-0.030910717,True,False,False,True,True,-0.36407873,-0.004372942
2011-07-20,-0.10288939,-1.8414102,2.3905206,3.0727863,0.1368846,0.91610163,0.9557562,-0.001327314,-0.47783312,-0.006164237,0.012900397,0.0,1.0,1.0,1.0,-0.03139164,True,False,False,True,True,-0.3580093,-0.004618462
2011-07-21,-0.10498312,-2.2226648,2.6363368,4.1325316,0.097733565,0.9331638,0.984211,-0.0014316941,-0.5089925,-0.006941322,0.013637374,0.0,1.0,1.0,1.0,-0.03149913,True,False,False,True,True,-0.3645366,-0.004971322
2011-07-22,-0.10589909,-2.5769327,3.1918516,4.210323,0.07063783,0.96052647,0.9853755,-0.001414457,-0.5407236,-0.0072222557,0.013356649,0.0,1.0,1.0,1.0,-0.03193016,True,False,False,True,True,-0.36739218,-0.0049071284
2011-07-25,-0.105869085,-2.5945606,3.0201886,4.3528476,0.06948931,0.9534779,0.9872935,-0.0014210709,-0.530672,-0.007123161,0.013422907,0.0,1.0,1.0,1.0,-0.032345194,True,False,False,True,True,-0.36729863,-0.0049302154
2011-07-26,-0.106490776,-3.0808144,3.553859,5.10323,0.043905616,0.9721819,0.99395967,-0.0013880861,-0.52138364,-0.006796132,0.013034801,0.0,1.0,1.0,1.0,-0.032349143,True,False,False,True,True,-0.3692368,-0.0048129284
2011-07-27,-0.10669119,-3.5718465,4.082699,5.425638,0.027335674,0.9834177,0.99561703,-0.001406899,-0.5346832,-0.007050679,0.013186647,0.0,1.0,1.0,1.0,-0.031904154,True,False,False,True,True,-0.36986157,-0.004877234
2011-07-28,-0.10662319,-3.4605894,4.119691,5.033979,0.030454624,0.9840103,0.99352926,-0.0014568532,-0.54693455,-0.007473077,0.0136635685,0.0,1.0,1.0,1.0,-0.030843934,True,False,False,True,True,-0.3696496,-0.0050507323
2011-07-29,-0.10681462,-4.933607,5.607789,7.536511,0.007149007,0.99634427,0.9994671,-0.0016853969,-0.35765687,-0.0056433636,0.01577871,0.0,1.0,1.0,1.0,-0.029945765,True,False,False,True,True,-0.3702464,-0.0058420105
2011-08-01,-0.10679298,-4.368438,5.043166,6.4149747,0.012512474,0.9935881,0.9983658,-0.00172264,-0.31860024,-0.005139229,0.016130649,0.0,1.0,1.0,1.0,-0.029422995,True,False,False,True,True,-0.3701789,-0.005971226
2011-08-02,-0.10678702,-4.2108603,5.123542,6.0351048,0.014616784,0.99408036,0.9976125,-0.0017111003,-0.26222482,-0.0042017563,0.016023487,0.0,1.0,1.0,1.0,-0.028842987,True,False,False,True,True,-0.37016034,-0.005931259
2011-08-03,-0.1067079,-3.81778,4.6208935,5.4833674,0.021503951,0.990252,0.9958619,-0.0016977096,-0.2483988,-0.0039519942,0.015909877,0.0,1.0,1.0,1.0,-0.028078685,True,False,False,True,True,-0.3699137,-0.005885281
2011-08-04,-0.10668737,-3.9354477,4.8259287,4.349457,0.019162573,0.9920447,0.9872508,-0.0016791419,-0.17821285,-0.0028048744,0.0157389,0.0,1.0,1.0,0.0,-0.026979113,True,False,False,True,True,-0.36984968,-0.0058210273
2011-08-05,-0.0880985,-1.8582249,2.7959862,-0.111566976,0.13491009,0.94245857,0.47213715,-0.0013296084,-0.070837684,-0.001069103,0.015092292,0.0,1.0,0.0,0.0,-0.025569592,True,False,False,True,True,-0.31189808,-0.004707257
2011-08-08,0.0289556,-0.61187565,1.2179092,-2.219436,0.35163146,0.7716954,0.09801866,0.0004222526,0.0073430417,0.000107081825,0.014582762,1.0,0.0,0.0,0.0,-0.024086194,True,False,False,True,True,0.053023256,0.0007732255
2011-08-09,0.014247818,-0.9490925,1.5087311,-2.0588055,0.27906737,0.8188731,0.113165654,0.00021406564,-0.02419226,-0.0003634754,0.015024451,0.0,1.0,0.0,0.0,-0.02243289,True,False,False,True,True,0.007171099,0.00010774183
2011-08-10,-0.07716391,-1.3331747,2.140061,0.40991256,0.20863472,0.89473635,0.60106695,-0.0011883351,-0.1526415,-0.0023507008,0.0154001415,0.0,1.0,1.0,0.0,-0.021221492,True,False,False,True,True,-0.277809,-0.004278298
2011-08-11,-0.088524014,-1.6125221,2.3916733,0.66244686,0.16623874,0.9161902,0.6598098,-0.0013604739,-0.14246461,-0.0021894553,0.015368416,0.0,1.0,1.0,0.0,-0.020129176,True,False,False,True,True,-0.3132246,-0.004813766
2011-08-12,-0.054161854,-1.1933014,1.9452602,-0.49446133,0.232669,0.8749289,0.37884316,-0.0008350721,-0.053840447,-0.00083011657,0.015418085,0.0,1.0,0.0,0.0,-0.019025067,True,False,False,True,True,-0.20609906,-0.0031776528
2011-08-16,0.033388738,-0.56679344,1.0938457,-2.1261022,0.36197704,0.7491052,0.106585585,0.0005198294,0.010493937,0.00016338014,0.015569003,1.0,0.0,0.0,0.0,-0.018164178,True,False,False,True,True,0.06684376,0.0010406908
2011-08-17,-0.022215873,-1.2544975,1.6309348,-1.0310119,0.22192256,0.83629763,0.26288798,-0.00034541386,0.002664854,4.1433326e-05,0.015548066,1.0,0.0,0.0,0.0,-0.01762499,True,False,False,True,True,-0.106506065,-0.0016559634
2011-08-18,0.08955039,0.8265418,-0.38242623,-4.646809,0.6956232,0.40554184,0.009501025,0.0013328235,0.04359882,0.0006489032,0.014883503,1.0,0.0,0.0,0.0,-0.017149687,True,False,False,True,True,0.24193019,0.0036007687
2011-08-19,0.093032196,2.1841722,-1.8503234,-6.908706,0.89881915,0.13583492,0.0009980524,0.0013891561,0.18211278,0.0027193069,0.014931993,1.0,0.0,0.0,0.0,-0.01655146,True,False,False,True,True,0.25278488,0.003774582
2011-08-22,0.08998229,0.9634156,-0.32427475,-4.876586,0.7238052,0.41963434,0.0075653247,0.0013267105,0.14285088,0.0021062116,0.014744128,1.0,0.0,0.0,0.0,-0.016519383,True,False,False,True,True,0.24327667,0.0035869023
2011-08-23,0.047987226,-0.2862338,0.9548599,-2.365627,0.42892614,0.7220915,0.08583164,0.00083159254,-0.028101634,-0.00048698607,0.017329456,0.0,1.0,0.0,0.0,-0.016636977,True,False,False,True,True,0.112355195,0.0019470544
2011-08-24,0.06272984,-0.23230699,0.9170534,-2.9912114,0.44218302,0.71444136,0.0478245,0.0010853738,-0.02589246,-0.00044800044,0.017302351,0.0,1.0,0.0,0.0,-0.016146746,True,False,False,True,True,0.15831596,0.0027392383
2011-08-25,0.08853249,0.48790228,-0.07648935,-4.441176,0.61961216,0.480887,0.011644875,0.0015241433,-0.015952865,-0.0002746387,0.017215637,0.0,1.0,0.0,0.0,-0.015616974,True,False,False,True,True,0.23875685,0.004110351
2011-08-26,0.09250741,1.0617193,-0.6020583,-6.2797956,0.7430189,0.35387293,0.0018702791,0.0016427354,0.11647081,0.0020682744,0.01775788,1.0,0.0,0.0,0.0,-0.014437675,True,False,False,True,True,0.25114882,0.0044598705
2011-08-29,0.092885,1.9713755,-1.5129015,-5.9325624,0.87775874,0.18050918,0.0026446658,0.001481548,0.0022167799,3.5358407e-05,0.015950346,1.0,0.0,0.0,0.0,-0.013680591,True,False,False,True,True,0.25232598,0.0040246868
2011-08-30,0.09293059,2.1633463,-2.013429,-5.774771,0.8969094,0.11780016,0.0030952974,0.0014715778,-0.005491619,-8.696108e-05,0.015835235,0.0,1.0,0.0,0.0,-0.0127539765,True,False,False,True,True,0.2524681,0.0039978917
2011-09-02,0.09229867,1.839856,-1.6154194,-4.2711964,0.86293167,0.16583757,0.013772729,0.0014847328,-0.0746218,-0.0012003795,0.016086178,0.0,1.0,0.0,0.0,-0.012188735,True,False,False,True,True,0.2504981,0.0040295566
2011-09-05,0.091622025,1.61486,-1.3657991,-4.1094403,0.8340851,0.20329942,0.016151797,0.0015232593,-0.11614997,-0.0019310479,0.016625471,0.0,1.0,0.0,0.0,-0.011521967,True,False,False,True,True,0.2483886,0.0041295774
2011-09-06,0.08808732,1.1016877,-0.85592073,-2.586665,0.7505762,0.29819232,0.07000159,0.0014885323,-0.18949603,-0.0032021743,0.016898371,0.0,1.0,1.0,1.0,-0.011332807,True,False,False,True,True,0.237369,0.0040111495
2011-09-07,0.05614662,0.34182033,-0.15296608,-0.040058613,0.58463264,0.46183285,0.48998672,0.0009392979,-0.23990287,-0.004013425,0.016729375,0.0,1.0,1.0,1.0,-0.011626228,True,False,False,True,True,0.13779247,0.002305182
2011-09-08,-0.10395579,-2.2497983,2.6546702,3.9620132,0.09536686,0.9342982,0.98133045,-0.0018539532,-0.16109262,-0.0028729343,0.017834054,0.0,1.0,1.0,0.0,-0.012208245,True,False,False,True,True,-0.36133385,-0.0064440477
2011-09-09,0.015720336,-0.22713336,0.41113186,0.20019887,0.4434595,0.60135925,0.5498832,0.00028013258,-0.05761231,-0.0010266375,0.017819759,0.0,1.0,0.0,0.0,-0.012304789,True,False,False,True,True,0.011761738,0.00020959134
2011-09-12,0.092799984,2.4085846,-2.3267024,-4.2127743,0.91747963,0.088935494,0.014589241,0.0015850947,0.0027204575,4.6467496e-05,0.017080765,1.0,0.0,0.0,0.0,-0.012260929,True,False,False,True,True,0.25206095,0.004305394
2011-09-13,0.088497415,1.0741057,-0.93464583,-2.6345713,0.74537694,0.28198314,0.06694634,0.0015877899,0.07507862,0.0013470346,0.017941652,1.0,0.0,0.0,0.0,-0.012217365,True,False,False,True,True,0.23864749,0.0042817304
2011-09-14,0.09179784,1.9264011,-1.9712017,-2.5892277,0.87285054,0.12225988,0.06983493,0.0016237603,0.023514569,0.00041593597,0.017688436,1.0,0.0,0.0,0.0,-0.012612728,True,False,False,True,True,0.24893673,0.0044033015
2011-09-15,0.08967821,1.766745,-1.7330363,-1.6624383,0.8540524,0.15019962,0.15943496,0.0015809191,0.018336087,0.0003232432,0.017628798,1.0,0.0,0.0,0.0,-0.013215569,True,False,False,True,True,0.24232867,0.004271963
2011-09-16,0.089076646,1.6515979,-1.5604172,-1.9825985,0.8391069,0.17358679,0.1210421,0.0015711639,0.005784397,0.000102027145,0.017638337,1.0,0.0,0.0,0.0,-0.014121265,True,False,False,True,True,0.24045327,0.004241196
2011-09-19,0.020665932,-0.10137413,0.40771347,0.07881914,0.47467813,0.60053945,0.5196946,0.00036883831,-0.0098674325,-0.00017611048,0.01784765,0.0,1.0,0.0,0.0,-0.014602391,True,False,False,True,True,0.027179854,0.0004850965
2011-09-20,0.033842538,0.15785551,0.2088218,0.24122633,0.53938216,0.55201656,0.5600158,0.0006014773,-0.013584977,-0.00024144331,0.017772818,0.0,1.0,0.0,0.0,-0.015127884,True,False,False,True,True,0.0682585,0.0012131459
