epoch,train_total,train_selection,train_market_sharpe,train_market_return,train_market_sign,train_downside_negative,train_downside_tail,train_aux_lambda,train_cross_section,train_shrink,train_smooth,val_total,val_selection,val_market_sharpe,val_market_return,val_market_sign,val_downside_negative,val_downside_tail,val_aux_lambda,val_cross_section,val_shrink,val_smooth
69,1.33632230758667,1.336126685142517,0.01944470778107643,3.2847965485416353e-06,0.5303404927253723,0.6412659883499146,0.5705605745315552,0.0019461335614323616,0.0,0.004747716244310141,0.0010534286266192794,1.4382320642471313,1.4380691051483154,0.025123663246631622,1.4193236665960285e-06,0.6839107871055603,0.8717842102050781,0.4171512722969055,0.0016232624184340239,0.0,0.0035902676172554493,0.0003937024448532611
70,1.3218989372253418,1.3217010498046875,0.0193924643099308,3.26018312080123e-06,0.5295419692993164,0.6396645903587341,0.5577875375747681,0.0019684210419654846,0.0,0.00480226706713438,0.001113679725676775,1.4388164281845093,1.4386518001556396,0.025095338001847267,1.4207771528162993e-06,0.6851546168327332,0.8725185990333557,0.41658952832221985,0.0016406341455876827,0.0,0.0036333268508315086,0.0003980823967140168
71,1.313332438468933,1.3131340742111206,0.019330503419041634,3.2588502563157817e-06,0.5272436738014221,0.6359760761260986,0.5531980395317078,0.001974305836483836,0.0,0.004829898476600647,0.0010561817325651646,1.4398963451385498,1.4397300481796265,0.025070935487747192,1.4221403716874192e-06,0.6865280866622925,0.8734229207038879,0.4163271486759186,0.0016568995779380202,0.0,0.0036735974717885256,0.00040270519093610346
72,1.3177227973937988,1.3175199031829834,0.019331974908709526,3.2847965485416353e-06,0.5263513326644897,0.6363251209259033,0.557766854763031,0.0020186586771160364,0.0,0.004900102503597736,0.001111450488679111,1.4394750595092773,1.4393072128295898,0.025044303387403488,1.4239285519579425e-06,0.6876307129859924,0.8739141225814819,0.4150112569332123,0.0016725471941754222,0.0,0.00371597264893353,0.00040681855170987546
73,1.3031266927719116,1.3029214143753052,0.019264742732048035,3.2395939797424944e-06,0.5225034356117249,0.6308883428573608,0.549237072467804,0.0020418616477400064,0.0,0.004959116689860821,0.0011126043973490596,1.438387393951416,1.438218116760254,0.025016410276293755,1.4252750588639174e-06,0.6885806918144226,0.8741979002952576,0.4132622182369232,0.0016869738465175033,0.0,0.0037565440870821476,0.0004109943110961467
74,1.2883892059326172,1.2881838083267212,0.019099503755569458,3.225663476769114e-06,0.5181919932365417,0.6263343691825867,0.5402359366416931,0.002044121967628598,0.0,0.005000536795705557,0.0010520614450797439,1.4361618757247925,1.4359911680221558,0.0249886903911829,1.4270588053477695e-06,0.6893297433853149,0.8742769956588745,0.41062915325164795,0.001701083965599537,0.0,0.0037991434801369905,0.0004148879670538008
75,1.2829629182815552,1.2827541828155518,0.019101107493042946,3.2275245303026168e-06,0.5179064273834229,0.6268697381019592,0.5345458388328552,0.002076160628348589,0.0,0.005056702997535467,0.0011325131636112928,1.4338399171829224,1.4336680173873901,0.02496829256415367,1.4286293890108936e-06,0.6901140213012695,0.8744896054267883,0.40777483582496643,0.0017131627537310123,0.0,0.003837807569652796,0.00041844582301564515
76,1.26671302318573,1.2665026187896729,0.018955228850245476,3.202707148375339e-06,0.5107170343399048,0.6186396479606628,0.5282074809074402,0.002093837596476078,0.0,0.005124146584421396,0.0010824411874637008,1.4315569400787354,1.4313840866088867,0.02494923770427704,1.4293616459326586e-06,0.6908767223358154,0.8746910691261292,0.4049774408340454,0.001722901128232479,0.0,0.003870600601658225,0.0004217253881506622
77,1.2647082805633545,1.2644975185394287,0.01893179677426815,3.185412879247451e-06,0.5106416940689087,0.6153600215911865,0.5287232995033264,0.0020963801071047783,0.0,0.005136049352586269,0.0011735146399587393,1.4307279586791992,1.4305543899536133,0.024938760325312614,1.4290096714830725e-06,0.6919369101524353,0.875372052192688,0.40311741828918457,0.0017294652061536908,0.0,0.003893038723617792,0.0004251398495398462
78,1.262269139289856,1.2620550394058228,0.018895868211984634,3.1984830002329545e-06,0.5092849731445312,0.6169259548187256,0.5258206129074097,0.0021304390393197536,0.0,0.005233838222920895,0.0011309935944154859,1.431099534034729,1.4309253692626953,0.024932242929935455,1.4281808944360819e-06,0.6931233406066895,0.8763808608055115,0.4021451771259308,0.0017357864417135715,0.0,0.003911664709448814,0.00042785872938111424
79,1.24777090549469,1.2475595474243164,0.018765660002827644,3.173255890942528e-06,0.5036203861236572,0.6117373108863831,0.518179178237915,0.0021029184572398663,0.0,0.00518508767709136,0.001160337240435183,1.4316188097000122,1.4314439296722412,0.024920601397752762,1.427040615453734e-06,0.6942205429077148,0.8772231340408325,0.4014950394630432,0.0017429107101634145,0.0,0.003930363338440657,0.0004310325894039124
80,1.238350510597229,1.238135576248169,0.01877744495868683,3.1710678740637377e-06,0.5011622905731201,0.6055994629859924,0.5145757794380188,0.0021389727480709553,0.0,0.0052697607316076756,0.0011707369703799486,1.4318219423294067,1.4316462278366089,0.024909354746341705,1.4259222780310665e-06,0.6952024698257446,0.8779294490814209,0.4006878435611725,0.0017510149627923965,0.0,0.003951388876885176,0.00043404585449025035
81,1.2385377883911133,1.2383251190185547,0.0187431238591671,3.1731099170428934e-06,0.5004064440727234,0.6074482202529907,0.513791024684906,0.002115533920004964,0.0,0.005240919068455696,0.001211424358189106,1.4322751760482788,1.432098627090454,0.02489485964179039,1.4246882074075984e-06,0.6961594820022583,0.8785523772239685,0.4002090096473694,0.0017592618241906166,0.0,0.003971305210143328,0.00043664296390488744
82,1.224109411239624,1.2238922119140625,0.018611116334795952,3.1385359307023464e-06,0.497385710477829,0.5997806191444397,0.5067511200904846,0.002161384094506502,0.0,0.005340651609003544,0.001246864441782236,1.4311776161193848,1.4310003519058228,0.02487793378531933,1.4238272569855326e-06,0.6968280673027039,0.8787375688552856,0.3986544907093048,0.0017666942439973354,0.0,0.003992654848843813,0.0004386231885291636
83,1.2226370573043823,1.2224187850952148,0.018570808693766594,3.1447318633581745e-06,0.49421513080596924,0.6001817584037781,0.5066025257110596,0.00217072619125247,0.0,0.005379852838814259,0.0012185628293082118,1.4280132055282593,1.4278348684310913,0.024848677217960358,1.4241345525078941e-06,0.6969139575958252,0.8781391382217407,0.39592406153678894,0.0017771688289940357,0.0,0.00402499083429575,0.0004404171195346862
84,1.1993855237960815,1.1991654634475708,0.01841847598552704,3.0868670819472754e-06,0.48864006996154785,0.5914580225944519,0.4928319752216339,0.002188533078879118,0.0,0.005448594223707914,0.0012678075581789017,1.4251593351364136,1.4249800443649292,0.024819502606987953,1.4244733392843045e-06,0.6970879435539246,0.8776581287384033,0.3933722972869873,0.001787330606020987,0.0,0.004055899567902088,0.00044404910295270383
85,1.2041794061660767,1.2039575576782227,0.01845364272594452,3.0942751436668914e-06,0.48876896500587463,0.5919495224952698,0.49715569615364075,0.002206941368058324,0.0,0.005478322505950928,0.0011982312425971031,1.422303557395935,1.4221233129501343,0.024790706112980843,1.4245404145185603e-06,0.6973003149032593,0.8772066831588745,0.39077672362327576,0.0017962087877094746,0.0,0.004083884414285421,0.0004482247168198228
86,1.1968121528625488,1.1965891122817993,0.01847480982542038,3.101509037151118e-06,0.48852506279945374,0.5923686623573303,0.4895736873149872,0.0022177156060934067,0.0,0.005494232289493084,0.0013188133016228676,1.420087456703186,1.419906497001648,0.024763893336057663,1.4241894632505137e-06,0.6976771950721741,0.8769763112068176,0.38857102394104004,0.0018033361993730068,0.0,0.004106301814317703,0.0004534395120572299
87,1.181698203086853,1.1814754009246826,0.01838187500834465,3.0745436561119277e-06,0.48688000440597534,0.5907086730003357,0.47662052512168884,0.002216493245214224,0.0,0.005511229392141104,0.0012043826282024384,1.4186077117919922,1.4184261560440063,0.024740153923630714,1.4234850596039905e-06,0.6981756091117859,0.8770078420639038,0.38684165477752686,0.0018099424196407199,0.0,0.004125387407839298,0.0004593704652506858
88,1.1889100074768066,1.1886866092681885,0.018251933157444,3.0787043669988634e-06,0.48285678029060364,0.5855165719985962,0.48986732959747314,0.002222554525360465,0.0,0.005535430274903774,0.0012392885982990265,1.4174693822860718,1.4172873497009277,0.024724241346120834,1.4219582453733892e-06,0.6987874507904053,0.8771333694458008,0.38531869649887085,0.001814471441321075,0.0,0.004138936288654804,0.0004650911141652614
89,1.172725796699524,1.1724998950958252,0.018245775252580643,3.076401299040299e-06,0.4798303544521332,0.5807860493659973,0.4787479043006897,0.002247594529762864,0.0,0.005614917725324631,0.00119828712195158,1.4174710512161255,1.4172886610031128,0.024712659418582916,1.4196139090927318e-06,0.6996446847915649,0.8775368928909302,0.38460028171539307,0.0018181673949584365,0.0,0.00414710957556963,0.0004706277686636895
90,1.1653766632080078,1.1651506423950195,0.01820833794772625,3.0769915611017495e-06,0.47778597474098206,0.5786335468292236,0.47407254576683044,0.0022484392393380404,0.0,0.005614574998617172,0.0012566021177917719,1.4181081056594849,1.417925477027893,0.02470982074737549,1.4168438156048069e-06,0.7007387280464172,0.8782392740249634,0.3841661214828491,0.0018208149122074246,0.0,0.00415165675804019,0.0004763136967085302
91,1.1741063594818115,1.1738826036453247,0.01817466877400875,3.063159056182485e-06,0.4799080789089203,0.5859758257865906,0.476270467042923,0.002225456992164254,0.0,0.005582515615969896,0.0012629993725568056,1.4188835620880127,1.418700933456421,0.02471296302974224,1.4130945373835857e-06,0.7019919157028198,0.8791532516479492,0.3836263418197632,0.0018200379563495517,0.0,0.004148009233176708,0.0004816600994672626
92,1.1495145559310913,1.1492856740951538,0.017960499972105026,2.988253754665493e-06,0.4719940721988678,0.5742035508155823,0.4646739959716797,0.0022772280499339104,0.0,0.005682317074388266,0.001213928684592247,1.4206174612045288,1.4204350709915161,0.0247235968708992,1.40874271892244e-06,0.7035682797431946,0.8804124593734741,0.3836173117160797,0.0018184419022873044,0.0,0.004140191245824099,0.0004881100030615926
93,1.1331335306167603,1.1329011917114258,0.017951996996998787,3.0073301786615048e-06,0.4694216251373291,0.5701106786727905,0.4526539146900177,0.0023098415695130825,0.0,0.005718539468944073,0.0014054946368560195,1.422889232635498,1.4227070808410645,0.024747874587774277,1.4045515399629949e-06,0.7054953575134277,0.8821718096733093,0.3835820257663727,0.001816101954318583,0.0,0.004132241476327181,0.0004938096972182393
94,1.131205439567566,1.1309740543365479,0.018024180084466934,3.026040531040053e-06,0.4663322865962982,0.5664568543434143,0.454939603805542,0.002301352098584175,0.0,0.005721766967326403,0.001234498806297779,1.4249645471572876,1.4247825145721436,0.02477569505572319,1.4004899639985524e-06,0.7074941992759705,0.8840065002441406,0.38325420022010803,0.0018146204529330134,0.0,0.004127057734876871,0.0004998600343242288
95,1.1206848621368408,1.120457649230957,0.017857208847999573,2.9846025881852256e-06,0.4680808186531067,0.5683667063713074,0.4422835409641266,0.0022597189527004957,0.0,0.005668576341122389,0.0012264215620234609,1.427511215209961,1.4273290634155273,0.02480197511613369,1.3970868621981936e-06,0.7096508145332336,0.885903537273407,0.38327330350875854,0.0018150083487853408,0.0,0.004125632345676422,0.0005071589257568121
96,1.1082614660263062,1.1080321073532104,0.017826467752456665,2.952968770841835e-06,0.46210047602653503,0.5621619820594788,0.4375324547290802,0.0022820301819592714,0.0,0.005704064853489399,0.0012371808988973498,1.4312928915023804,1.4311106204986572,0.024832172319293022,1.3940074268248281e-06,0.712168276309967,0.8882356882095337,0.3840166926383972,0.0018170475959777832,0.0,0.004126228392124176,0.000517076114192605
97,1.1069746017456055,1.1067423820495605,0.01776181161403656,2.990319444506895e-06,0.461813360452652,0.5578643679618835,0.43967413902282715,0.0023098615929484367,0.0,0.005777700804173946,0.001295767491683364,1.4351489543914795,1.4349660873413086,0.02485668659210205,1.391424916619144e-06,0.7146174311637878,0.8905115723609924,0.3849162459373474,0.0018226467072963715,0.0,0.004134293645620346,0.000526477349922061
98,1.1056206226348877,1.1053869724273682,0.01778392493724823,2.995224349433556e-06,0.45794734358787537,0.5574334263801575,0.4405527710914612,0.002322954125702381,0.0,0.005773329641669989,0.0014014584012329578,1.436819076538086,1.4366356134414673,0.02487129531800747,1.3897873714086018e-06,0.7164652943611145,0.8920609951019287,0.38448524475097656,0.0018281773664057255,0.0,0.004147665109485388,0.0005323980003595352
99,1.109466791152954,1.1092302799224854,0.017668014392256737,2.9593568342534127e-06,0.4563533067703247,0.5527201294898987,0.4488440454006195,0.0023516786750406027,0.0,0.005868257489055395,0.0013732778606936336,1.4382354021072388,1.4380515813827515,0.024882525205612183,1.388096961818519e-06,0.718254029750824,0.8935078978538513,0.3839103877544403,0.0018328261794522405,0.0,0.004159597214311361,0.0005388812278397381
100,1.0920811891555786,1.0918450355529785,0.017601678147912025,2.9509837986552157e-06,0.4552054703235626,0.5547330379486084,0.4305894374847412,0.002349086105823517,0.0,0.005859933327883482,0.001273239846341312,1.438406229019165,1.4382221698760986,0.024893606081604958,1.3859175851393957e-06,0.7199476361274719,0.8948184251785278,0.3822402060031891,0.00183482829015702,0.0,0.004169594496488571,0.0005453206249512732
101,1.1012083292007446,1.1009738445281982,0.017770932987332344,2.974458311655326e-06,0.4550046920776367,0.5489071607589722,0.444018691778183,0.002331822644919157,0.0,0.0058116549625992775,0.0014546156162396073,1.438951015472412,1.4387664794921875,0.0249063428491354,1.3841944337400491e-06,0.7217966914176941,0.8964008092880249,0.3806605935096741,0.001837629941292107,0.0,0.00418116757646203,0.0005507626920007169
102,1.0739892721176147,1.07375168800354,0.017712555825710297,2.9416041797958314e-06,0.44976669549942017,0.5470127463340759,0.42089471220970154,0.0023621346335858107,0.0,0.00589781254529953,0.0014386962866410613,1.4415969848632812,1.441412329673767,0.02492794394493103,1.3822066193824867e-06,0.724330723285675,0.8988879323005676,0.38015231490135193,0.0018394552171230316,0.0,0.004186839330941439,0.0005577573319897056
103,1.065000295639038,1.0647623538970947,0.01751229725778103,2.9206983072072035e-06,0.4461361765861511,0.5404448509216309,0.41884687542915344,0.0023662864696234465,0.0,0.005943239200860262,0.0013356710551306605,1.445897102355957,1.4457120895385742,0.024959994480013847,1.379961645397998e-06,0.7273568511009216,0.9020199179649353,0.38055795431137085,0.0018427246250212193,0.0,0.004191596060991287,0.0005659762537106872
104,1.0621185302734375,1.061882495880127,0.01746809296309948,2.9071768494759453e-06,0.4445922076702118,0.5436517596244812,0.4143780767917633,0.002347740810364485,0.0,0.005903400015085936,0.0013543888926506042,1.452263355255127,1.4520779848098755,0.025009362027049065,1.3767420341537218e-06,0.7311739325523376,0.906182050704956,0.3818444311618805,0.0018470373470336199,0.0,0.004193861503154039,0.0005752796423621476
105,1.0493911504745483,1.0491505861282349,0.017391445115208626,2.9000079848628957e-06,0.4415051341056824,0.5363713502883911,0.40872663259506226,0.002392431953921914,0.0,0.005998961627483368,0.0013930550776422024,1.4594165086746216,1.4592304229736328,0.025068027898669243,1.3737744666286744e-06,0.7353088855743408,0.9107661247253418,0.3834325969219208,0.001853271620348096,0.0,0.004200058989226818,0.0005837885546498001
106,1.040530800819397,1.0402894020080566,0.017352955415844917,2.8764425223926082e-06,0.44110536575317383,0.5378292798995972,0.3990103602409363,0.0024013754446059465,0.0,0.006004424765706062,0.0014067069860175252,1.4649280309677124,1.4647413492202759,0.025119539350271225,1.3721136156163993e-06,0.7389944791793823,0.914735734462738,0.38407206535339355,0.0018595531582832336,0.0,0.004211531486362219,0.0005905871512368321
107,1.0474599599838257,1.0472196340560913,0.017354901880025864,2.9003874715272104e-06,0.43643566966056824,0.529885470867157,0.4142313599586487,0.0023892868775874376,0.0,0.0059903813526034355,0.0015809428878128529,1.4698402881622314,1.4696531295776367,0.02517416886985302,1.3698663678951561e-06,0.7426562905311584,0.9186779260635376,0.3841416537761688,0.0018647554097697139,0.0,0.004223223775625229,0.0005957421381026506
108,1.0346221923828125,1.0343797206878662,0.017332611605525017,2.8888589440612122e-06,0.4365212619304657,0.5289204120635986,0.4020947813987732,0.002412134315818548,0.0,0.0060388860292732716,0.0015398836694657803,1.4753848314285278,1.4751968383789062,0.02523276023566723,1.3670660337083973e-06,0.7466647624969482,0.9230584502220154,0.3843371570110321,0.001871834509074688,0.0,0.004238457418978214,0.0006029268843121827
109,1.0328031778335571,1.032564640045166,0.017161201685667038,2.8535921501315897e-06,0.43689829111099243,0.5276502370834351,0.40121519565582275,0.0023724499624222517,0.0,0.005986944772303104,0.0014533239882439375,1.4807379245758057,1.4805489778518677,0.025284161791205406,1.363823571409739e-06,0.7505707740783691,0.9272949695587158,0.38450750708580017,0.001880790339782834,0.0,0.004256264306604862,0.000612215488217771
110,1.0189038515090942,1.018662929534912,0.01713203452527523,2.8286899578233715e-06,0.4327220916748047,0.5248631834983826,0.39152103662490845,0.002396373776718974,0.0,0.006070858798921108,0.001459206803701818,1.4873660802841187,1.4871759414672852,0.02533823251724243,1.3596089729617233e-06,0.7549963593482971,0.9321227073669434,0.38524678349494934,0.0018930173246189952,0.0,0.004275207873433828,0.0006267587887123227
111,1.011286973953247,1.0110446214675903,0.017090005800127983,2.831320216500899e-06,0.42842942476272583,0.5196027159690857,0.3900364637374878,0.0024099841248244047,0.0,0.006075611803680658,0.0014762377832084894,1.4944010972976685,1.4942095279693604,0.025391774252057076,1.3555638815887505e-06,0.7595734596252441,0.9371145963668823,0.38619449734687805,0.0019074000883847475,0.0,0.004297447856515646,0.000643897510599345
112,1.0176060199737549,1.017362356185913,0.017239542677998543,2.857081199181266e-06,0.4308514893054962,0.5237557888031006,0.39187881350517273,0.002423444064334035,0.0,0.006078099366277456,0.0014703442575410008,1.5022196769714355,1.5020264387130737,0.02544381469488144,1.3522204653781955e-06,0.7642956376075745,0.9421570897102356,0.38781630992889404,0.0019240060355514288,0.0,0.004323074594140053,0.0006596007151529193
113,1.0030853748321533,1.002838134765625,0.017126452177762985,2.8180900244478835e-06,0.4243583083152771,0.5158559083938599,0.38663917779922485,0.0024580229073762894,0.0,0.006143056787550449,0.0015893535455688834,1.5077537298202515,1.507559061050415,0.025471525266766548,1.3494848190021003e-06,0.7682187557220459,0.9462000131607056,0.388327419757843,0.0019386811181902885,0.0,0.0043496135622262955,0.0006747333100065589
114,0.9974406361579895,0.997192919254303,0.01706121303141117,2.8408001071511535e-06,0.4257529079914093,0.5124759674072266,0.3828968405723572,0.002462622709572315,0.0,0.006156040821224451,0.0016630885656923056,1.5131889581680298,1.5129926204681396,0.025497568771243095,1.3462894230542588e-06,0.772162675857544,0.9503589272499084,0.38864389061927795,0.0019546994008123875,0.0,0.004378818441182375,0.000692955101840198
115,0.968437671661377,0.9681907892227173,0.016900109127163887,2.817807171595632e-06,0.41567978262901306,0.5021255016326904,0.36685529351234436,0.0024551916867494583,0.0,0.006156489253044128,0.0015587530797347426,1.5157414674758911,1.515543818473816,0.025500193238258362,1.3446032198771718e-06,0.7747871279716492,0.9530102610588074,0.3878916800022125,0.0019681728444993496,0.0,0.00441032974049449,0.0007033796282485127
116,0.9945435523986816,0.9942958354949951,0.017032839357852936,2.8269128051761072e-06,0.421924352645874,0.5113509893417358,0.3827861547470093,0.0024641535710543394,0.0,0.006207357160747051,0.0014862521784380078,1.5157209634780884,1.5155222415924072,0.025475189089775085,1.343718963653373e-06,0.7762129306793213,0.9543657898902893,0.38616564869880676,0.0019793810788542032,0.0,0.004443124867975712,0.000712489418219775
117,0.9729554057121277,0.9727025628089905,0.016991669312119484,2.801595201162854e-06,0.41768765449523926,0.5091941356658936,0.36497002840042114,0.0025136168114840984,0.0,0.0062674242071807384,0.0016410293756052852,1.5201877355575562,1.5199873447418213,0.025476790964603424,1.343366989203787e-06,0.7791144251823425,0.9575446844100952,0.38679420948028564,0.0019954321905970573,0.0,0.004476398229598999,0.0007251533679664135
118,0.9636504054069519,0.9634041786193848,0.016807418316602707,2.7769806365540717e-06,0.4126757085323334,0.49999406933784485,0.3652620017528534,0.002448644256219268,0.0,0.006193934008479118,0.0015704063698649406,1.5292963981628418,1.5290939807891846,0.025516889989376068,1.3423696145764552e-06,0.7837928533554077,0.9629648327827454,0.3894563317298889,0.0020164211746305227,0.0,0.004509476479142904,0.0007408119854517281
119,0.9707850813865662,0.9705325961112976,0.0168168805539608,2.785636979751871e-06,0.41434961557388306,0.5038931965827942,0.3686196208000183,0.0025104794185608625,0.0,0.006291710305958986,0.0015253371093422174,1.5385568141937256,1.5383522510528564,0.02555868774652481,1.3402757303992985e-06,0.7888662815093994,0.9689360857009888,0.39165765047073364,0.0020372935105115175,0.0,0.004541459027677774,0.0007571926689706743
120,0.9575517177581787,0.9572986364364624,0.016745030879974365,2.7665780635288684e-06,0.4077874720096588,0.49444612860679626,0.365823894739151,0.002516613807529211,0.0,0.006314863450825214,0.0015675126342102885,1.54945707321167,1.5492503643035889,0.02561318315565586,1.337509957011207e-06,0.7948957681655884,0.9761481881141663,0.3940775692462921,0.0020590131171047688,0.0,0.00457334378734231,0.0007754673715680838
121,0.9495530724525452,0.9492990970611572,0.01675938256084919,2.7729597604775336e-06,0.40988248586654663,0.4954201877117157,0.3560319244861603,0.0025248457677662373,0.0,0.006293008103966713,0.0016972915036603808,1.5572718381881714,1.557063341140747,0.025648076087236404,1.3349356322578387e-06,0.7999107241630554,0.9821497201919556,0.3948468863964081,0.002076673787087202,0.0,0.0046032690443098545,0.0007923926459625363
122,0.9537581205368042,0.9535040855407715,0.016676120460033417,2.7680905532179167e-06,0.40768787264823914,0.49565598368644714,0.3612407147884369,0.0025267736054956913,0.0,0.006319743115454912,0.0014795104507356882,1.5609383583068848,1.5607285499572754,0.025651931762695312,1.3322793392944732e-06,0.8034077882766724,0.9864278435707092,0.3935510516166687,0.0020897486247122288,0.0,0.004632510244846344,0.0008081899140961468
123,0.9329541921615601,0.9327008724212646,0.01660647988319397,2.749005489022238e-06,0.4056888818740845,0.48891493678092957,0.34656238555908203,0.002519164001569152,0.0,0.0063280975446105,0.0015701918164268136,1.562985897064209,1.5627751350402832,0.025639846920967102,1.3292842595546972e-06,0.8065654039382935,0.9903741478919983,0.3910713791847229,0.0020991431083530188,0.0,0.004661352373659611,0.000821330351755023
124,0.9362594485282898,0.9360063076019287,0.016687393188476562,2.777160943878698e-06,0.40414103865623474,0.4890179932117462,0.3504835069179535,0.002516369801014662,0.0,0.006321145687252283,0.0016126851551234722,1.5670795440673828,1.5668675899505615,0.025638088583946228,1.326839765170007e-06,0.8104172348976135,0.9952440857887268,0.3895871639251709,0.002110501751303673,0.0,0.004691181238740683,0.0008382700034417212
125,0.9349182844161987,0.9346655607223511,0.016627995297312737,2.770385890471516e-06,0.4064980745315552,0.49267011880874634,0.34528452157974243,0.0025115644093602896,0.0,0.006339504849165678,0.0017297209706157446,1.574920415878296,1.574706792831421,0.025668496266007423,1.3240752423371305e-06,0.8157175779342651,1.0020911693572998,0.3896105885505676,0.0021263144444674253,0.0,0.004720612429082394,0.0008565984317101538
126,0.9289875030517578,0.9287325143814087,0.01652851141989231,2.7469004635349847e-06,0.3991726040840149,0.4858030378818512,0.34826403856277466,0.002534699160605669,0.0,0.006404275540262461,0.0016869439277797937,1.5832931995391846,1.5830779075622559,0.025699321180582047,1.3218392496128217e-06,0.8211174011230469,1.0092250108718872,0.3899005055427551,0.002142973244190216,0.0,0.0047507393173873425,0.0008743350626900792
127,0.9205560088157654,0.9202985763549805,0.016467541456222534,2.746753807514324e-06,0.3988966941833496,0.4837336540222168,0.3415811359882355,0.002558043459430337,0.0,0.0064355251379311085,0.0018804384162649512,1.593678593635559,1.593461513519287,0.025743693113327026,1.320435899287986e-06,0.8270586133003235,1.017042875289917,0.3914056718349457,0.0021613796707242727,0.0,0.004778409376740456,0.000891355681233108
128,0.8992248177528381,0.8989652395248413,0.016340553760528564,2.708697138587013e-06,0.3895428478717804,0.4726061224937439,0.3333973288536072,0.002581249224022031,0.0,0.006460899021476507,0.0015633878065273166,1.6060348749160767,1.6058158874511719,0.0257975235581398,1.3212320482125506e-06,0.833200991153717,1.0251141786575317,0.3945816159248352,0.002180282259359956,0.0,0.004803117830306292,0.0009044413454830647
